website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
monstercockland.com,"Error: HTTPSConnectionPool(host='monstercockland.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'monstercockland.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],53.0,15.0,0.0690758228302002,False,
filmyzilla.com.tj,"Error: HTTPSConnectionPool(host='filmyzilla.com.tj', port=443): Read timed out. (read timeout=15)",0.0,"['104.21.40.56', '172.67.176.121']",67.0,351.0,0.010028839111328125,False,
muzma.net,Accessible (Status Code: 200),0.0,"['172.67.205.75', '104.21.37.72']",59.0,351.0,0.006106138229370117,False,
vilaviniteca.es,Accessible (Status Code: 200),0.0,"['104.26.13.191', '172.67.72.131', '104.26.12.191']",81.0,351.0,0.006866931915283203,False,
freshcasino-sport1.top,Blocked - Client Error (Status Code: 403),0.0,"['172.67.214.33', '104.21.23.231']",72.0,351.0,0.006928920745849609,False,
tuckermax.com,Accessible (Status Code: 200),0.0,['34.174.209.41'],47.0,351.0,0.006018877029418945,False,
kinokong.ws,"Error: HTTPSConnectionPool(host='kinokong.ws', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fd80b9333d0>, 'Connection to kinokong.ws timed out. (connect timeout=15)'))",0.0,['64.70.19.203'],45.0,351.0,0.007208108901977539,False,
ssvip.world,Accessible (Status Code: 200),0.0,"['ssvip.world.w.cdngslb.com.', '47.246.46.148']",84.0,51.0,0.006987094879150391,False,
pornking.fun,"Error: HTTPSConnectionPool(host='pornking.fun', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'pornking.fun' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],46.0,15.0,0.06601500511169434,False,
mobileslotsite.co.uk,"Error: HTTPSConnectionPool(host='mobileslotsite.co.uk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'mobileslotsite.co.uk' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],54.0,15.0,0.06858611106872559,False,
g-spotvibrators.com,"Error: HTTPSConnectionPool(host='g-spotvibrators.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'g-spotvibrators.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],53.0,15.0,0.059103965759277344,False,
nonuderama.net,"Error: HTTPSConnectionPool(host='nonuderama.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'nonuderama.net' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],48.0,15.0,0.0705258846282959,False,
spin101agent.com,Accessible (Status Code: 200),0.0,"['3.160.212.24', '3.160.212.34', '3.160.212.79', '3.160.212.8']",98.0,51.0,0.0071642398834228516,False,
it.cx,"Error: HTTPSConnectionPool(host='it.cx', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd80ba9f910>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns1.afraid.org. dnsadmin.afraid.org. 2502170001 86400 7200 2419200 3600'],82.0,450.0,0.01176905632019043,False,
p-a.jp,Accessible (Status Code: 200),0.0,['115.30.0.197'],40.0,351.0,0.008142709732055664,False,
japanbeast.com,"Error: HTTPSConnectionPool(host='japanbeast.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'japanbeast.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],48.0,15.0,0.05810689926147461,False,
phimsexnunglon.com,"Error: HTTPSConnectionPool(host='phimsexnunglon.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd80b944430>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ace.ns.cloudflare.com. dns.cloudflare.com. 2364642573 10000 2400 604800 1800'],94.0,450.0,0.008108139038085938,False,
porngrey.net,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",62.0,351.0,0.008785009384155273,False,
