website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
17173.com,"Error: HTTPSConnectionPool(host='www.17173.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80fef3d670>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['58.87.97.186'],43.0,556.0,0.11617517471313477,False,
rent-kano.net,Accessible (Status Code: 200),0.0,['157.7.231.224'],47.0,555.0,0.4548060894012451,False,
bestpornfinder.net,Accessible (Status Code: 200),0.0,"['104.21.0.134', '172.67.150.253']",68.0,254.0,0.5364351272583008,False,
mgqr.com,"Error: HTTPSConnectionPool(host='mgqr.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80ff1a1ca0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],26.0,0.0,0.13492131233215332,False,
nadimtogel558.com,Accessible (Status Code: 200),0.0,"['104.21.16.1', '104.21.48.1', '104.21.64.1', '104.21.32.1', '104.21.112.1', '104.21.80.1', '104.21.96.1']",147.0,254.0,0.11242914199829102,False,
vysyamala.com,Accessible (Status Code: 200),0.0,['13.71.24.20'],47.0,28753.0,0.3650071620941162,False,
thillaimatri.com,Accessible (Status Code: 200),0.0,['103.48.51.102'],50.0,86353.0,0.3039109706878662,False,
omarwhats.app,Blocked - Client Error (Status Code: 403),0.0,"['104.21.57.173', '172.67.147.222']",63.0,253.0,0.3048717975616455,False,
ufomanga.com,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,['72.52.178.23'],46.0,14352.0,0.30663514137268066,False,
betslot.casino,Accessible (Status Code: 200),0.0,"['172.67.140.8', '104.21.79.16']",64.0,252.0,0.30678486824035645,False,
eroticlab.ltd,Accessible (Status Code: 200),0.0,['45.88.106.152'],47.0,1751.0,0.3045639991760254,False,
amigosdelmatchedbetting.com,Accessible (Status Code: 200),0.0,['82.223.161.10'],61.0,85993.0,0.13849401473999023,False,
spvideo.net,"Error: HTTPSConnectionPool(host='spvideo.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'spvideo.net' doesn't match 'sample.image.erosukkiri.xyz'"")))",0.0,['39.110.211.33'],45.0,1151.0,0.16793608665466309,False,
pornogay.ovh,Accessible (Status Code: 200),0.0,['54.37.31.27'],46.0,3551.0,0.30719780921936035,False,
matrubharti.com,Accessible (Status Code: 200),0.0,['68.183.245.2'],49.0,551.0,0.30547499656677246,False,
pelisplusnuevo.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.73.31', '172.67.157.55']",68.0,251.0,0.10360908508300781,False,
nukitomo.me,Accessible (Status Code: 200),0.0,"['104.21.3.38', '172.67.130.45']",61.0,250.0,0.20112013816833496,False,
hardporno.tube,Accessible (Status Code: 200),0.0,"['188.114.97.0', '188.114.96.0']",64.0,250.0,0.10889005661010742,False,
remanga.org,Blocked - Client Error (Status Code: 403),0.0,['186.2.163.218'],45.0,70.0,0.12059807777404785,False,
educapoker.com,Accessible (Status Code: 200),0.0,"['104.26.3.240', '104.26.2.240', '172.67.73.73']",80.0,250.0,0.11708593368530273,False,
nanaplayer.com,Accessible (Status Code: 200),0.0,"['104.21.16.1', '104.21.112.1', '104.21.80.1', '104.21.32.1', '104.21.64.1', '104.21.48.1', '104.21.96.1']",144.0,250.0,0.2671501636505127,False,
getlivesex.com,Blocked - Client Error (Status Code: 406),0.0,"['scashwl.com.', '88.208.20.10', '185.98.55.81']",86.0,10.0,0.1392068862915039,False,
